,Destination latitude( deg N ),Destination longitudes( deg E ),Distance,Fare,Starting latitude( deg N),Starting longitude( deg E ),Timestamp,Total luggage weight,Traffic stuck time,Vehicle type,Wait time
261,13.003598,77.549317,22,213.72,12.895217,77.622412,2016-11-15 22:23:06,,21,auto rickshaw,
262,13.026129,80.143899,33,428.74,13.103271,80.194689,2015-08-14 08:15:58,20.0,6,taxi ac,17.0
263,13.172882,80.217737,43,32.67,12.942213,80.201221,2015-01-06 17:54:35,,29,Metro,
264,12.942448,80.237239,40,50.67,13.048538,80.247878,2015-06-17 11:12:29,,19,AC Bus,
265,25.265874,82.981428,34,89.16,25.372737,83.009566,2016-10-08 04:00:03,,37,Mini Bus,
266,28.753362,77.229891,40,76.29,28.745842,77.037368,2016-05-07 23:45:20,,36,bus,
267,19.086243,72.839543,24,532.4,19.207933,72.861025,2016-10-22 07:40:12,8.0,23,Taxi AC,9.0
268,25.264858,82.972763,49,1343.1,25.330894,82.978313,2015-11-02 00:15:10,14.0,40,Taxi AC,8.0
269,13.162074,80.250964,23,236.58,13.012085,80.243338,2015-09-16 08:46:15,,21,auto rickshaw,
270,13.068343,80.188572,29,25.5,13.091978,80.215467,2015-12-18 17:47:55,,19,Metro,
271,12.958119,80.141929,39,49.76,12.955004,80.172473,2016-02-27 13:04:37,,15,AC bus,
272,25.274846,83.024076,14,52.22,25.364924,82.999111,2015-07-04 15:00:10,,4,bus,
273,25.383781,82.963374,18,526.9,25.346321,83.022261,2015-04-14 05:26:50,5.0,33,taxi ac,17.0
274,19.071272,72.875728,14,57.33,19.065525,72.859972,2015-01-10 21:16:30,,11,Mini bus,
275,28.644174,76.982305,15,33.33,28.572706,76.980812,2015-07-13 22:10:04,,27,Metro,
276,13.042631,80.241042,38,443.52,12.932716,80.239318,2015-02-27 12:27:23,11.0,5,Taxi AC,10.0
277,28.767374,77.213108,27,50.03,28.64387,77.16981,2015-03-02 11:00:46,,51,Metro,
278,22.683222,88.414429,35,54.63,22.700038,88.424746,2015-12-18 18:47:54,,12,mini Bus,
279,25.351462,82.967571,33,87.28,25.377552,83.00976,2015-01-20 01:34:15,,14,Mini bus,
280,13.171918,80.140626,44,31.8,12.961706,80.214011,2015-02-15 19:09:05,,33,mini bus,
281,28.564048,77.139675,18,342.86,28.681045,77.038565,2016-10-23 06:06:22,,17,AUTO RICKSHAW,
282,13.060333,80.177801,19,189.6,12.934074,80.243329,2016-04-12 12:55:08,21.0,5,Taxi Non AC,16.0
283,12.914664,77.505085,30,327.86,12.910144,77.713544,2015-12-23 22:42:48,,4,Auto Rickshaw,
284,28.711835,77.00681,39,98.6,28.766132,77.185395,2016-02-16 08:58:15,,42,Mini Bus,
285,12.974661,80.236604,38,35.11,12.914827,80.204314,2015-06-20 18:12:23,,61,Bus,
286,13.101972,80.136877,49,36.67,13.078737,80.219699,2016-03-05 05:51:59,,49,Metro,
287,19.070489,72.843616,35,72.84,19.155739,72.849605,2016-10-13 04:56:22,,4,Mini bus,
288,19.10221,72.849564,47,63.58,19.201619,72.879452,2015-01-03 07:17:59,,65,Ac Bus,
289,22.666718,88.406182,26,29.09,22.494889,88.391925,2015-02-03 08:58:30,,37,Metro,
290,12.87604,77.555296,39,426.22,13.121694,77.6509,2015-01-19 21:22:13,,43,Auto Rickshaw,
291,12.943359,77.68765,30,41.62,12.921955,77.65397,2016-10-02 09:15:09,,16,mini Bus,
292,28.714294,77.001164,29,53.12,28.765247,77.22116,2015-10-07 00:53:32,,3,metro,
293,19.089856,72.858731,27,40.03,19.212925,72.838681,2015-07-26 20:29:31,,44,metro,
294,,,43,943.36,,,2016-01-13 01:09:40,21.0,36,taxi ac,7.0
295,25.361473,83.016497,17,81.67,25.332521,82.975045,2015-03-07 23:28:34,,3,mini Bus,
296,28.576143,77.065923,28,600.01,28.757738,77.101349,2015-04-09 07:24:06,,3,Auto rickshaw,
297,25.311115,82.962057,7,53.33,25.273253,82.984139,2015-08-09 04:35:27,,0,AC Bus,
298,12.890797,77.601519,45,601.08,12.879413,77.678826,2016-11-26 00:56:43,,31,Auto Rickshaw,
299,28.655918,77.115773,29,595.0,28.577137,77.046135,2015-06-09 16:24:51,26.0,13,taxi non ac,8.0
300,25.323939,82.990998,37,951.0,25.320108,83.016656,2015-12-19 18:21:00,5.0,53,taxi ac,13.0
301,,,49,592.8,13.141233,80.166477,2016-03-17 19:23:58,21.0,53,taxi ac,9.0
302,13.139662,80.236227,22,35.73,13.11818,80.208431,2015-07-19 15:56:01,,13,bus,
303,13.152054,80.162356,23,236.58,12.992394,80.146896,2015-02-23 05:09:13,,18,AUTO RICKSHAW,
304,28.602353,76.968202,31,56.21,28.58583,77.114777,2016-05-27 23:27:29,,42,Metro,
305,13.045103,77.602191,46,40.0,13.091237,77.500164,2015-10-04 06:53:08,,18,AC bus,
306,12.899818,77.537087,43,33.31,13.050925,77.594518,2016-02-16 06:03:50,,19,Mini Bus,
307,19.253332,72.85885,27,618.64,19.232765,72.877815,2015-04-21 05:36:09,15.0,46,Taxi AC,12.0
308,19.096315,72.849027,14,213.34,19.012134,72.877382,2016-06-10 08:27:20,,13,Auto rickshaw,
309,22.558846,88.41963,49,668.25,22.64378,88.434469,2016-02-19 07:32:59,28.0,26,Taxi non Ac,16.0
310,19.143304,72.841702,4,18.67,19.095476,72.871715,2015-09-24 08:30:03,,5,Metro,
311,22.660722,88.393778,22,44.67,22.735356,88.420167,2015-06-20 09:54:10,,11,Bus,
312,19.054417,72.855482,43,630.67,19.068513,72.844618,2016-05-11 15:29:05,,82,Auto Rickshaw,
313,12.893494,77.717671,46,27.38,12.991367,77.634524,2016-08-23 20:50:57,,20,Bus,
314,12.981534,80.17476,14,15.2,12.892423,80.239863,2016-06-01 00:04:17,,19,metro,
315,13.042812,80.254116,34,45.23,12.981237,80.239032,2015-11-15 06:07:35,,48,Ac Bus,
316,28.562365,77.123994,35,96.11,28.729144,77.215012,2016-09-11 05:28:04,,4,Ac Bus,
317,12.858635,77.687737,33,33.29,13.091724,77.580616,2015-05-28 16:33:43,,2,Bus,
318,22.593665,88.432105,18,302.94,22.492787,88.432906,2016-08-16 05:33:58,20.0,14,Taxi AC,16.0
319,19.210518,72.882884,32,46.21,19.124378,72.854444,2016-05-09 00:36:34,,30,Metro,
320,28.581695,77.131638,31,83.5,28.762572,77.144754,2015-02-06 19:20:27,,36,mini Bus,
321,13.122781,80.188498,32,329.15,12.974723,80.234845,2015-11-03 04:02:55,,56,AUTO RICKSHAW,
322,28.573697,77.099439,25,46.95,28.625698,77.16016,2016-05-11 09:04:27,,11,metro,
323,13.022851,80.137693,41,1576.0,13.125503,80.220056,2015-12-21 06:14:07,10.0,37,taxi ac,18.0
324,28.652439,77.045373,16,451.0,28.629247,77.023052,2016-06-26 22:58:34,19.0,23,taxi ac,6.0
325,28.619801,77.071493,32,90.44,28.76365,77.203621,2015-09-22 04:56:32,,50,ac bus,
326,13.201537,80.163881,28,27.55,13.078378,80.192036,2016-02-13 20:30:57,,12,bus,
327,13.098185,77.548535,37,50.94,12.858731,77.466896,2015-04-25 18:32:44,,22,AC Bus,
328,19.103725,72.878985,44,61.05,19.103242,72.862457,2016-05-07 05:47:06,,64,Ac Bus,
329,19.108134,72.847488,28,480.01,19.12539,72.851389,2015-03-16 01:52:41,,2,Auto Rickshaw,
330,12.875622,77.56135,47,583.95,13.096848,77.542042,2015-01-01 20:59:30,8.0,2,taxi ac,18.0
331,19.084241,72.856164,27,491.33,19.198611,72.860451,2015-06-11 03:54:39,14.0,15,taxi Non ac,10.0
332,22.553086,88.376927,40,60.29,22.666514,88.3824,2016-01-22 22:57:48,,32,Mini Bus,
333,22.680926,88.38558,18,23.0,22.707982,88.441568,2015-05-16 08:02:52,,27,metro,
334,25.288102,83.018756,36,98.0,25.28444,82.978962,2015-06-03 03:26:28,,37,Ac Bus,
335,12.979866,80.165253,9,18.4,13.02672,80.149928,2016-02-18 22:54:08,,6,bus,
336,19.060754,72.839368,31,66.8,19.244775,72.867668,2016-12-21 19:15:27,,41,Mini Bus,
337,13.150339,80.151406,45,37.14,13.088961,80.251144,2015-06-06 07:50:10,,65,AC bus,
338,25.33195,82.98468,25,619.0,25.385595,82.973508,2016-04-26 16:56:02,18.0,17,Taxi AC,5.0
339,13.120209,80.175717,27,277.72,12.990685,80.24112,2016-12-13 08:24:15,,37,auto rickshaw,
340,22.57297,88.391946,35,450.01,22.506176,88.422737,2015-09-05 05:38:41,,8,auto rickshaw,
341,22.571465,88.387309,46,47.05,22.727785,88.387539,2016-06-22 15:44:03,,81,Ac Bus,
342,22.607873,88.41582,11,40.0,22.605283,88.419896,2016-05-27 01:00:18,,10,ac bus,
343,28.613328,77.079331,24,583.0,28.611942,77.106237,2015-07-27 22:35:10,13.0,47,Taxi Non AC,16.0
344,12.893831,77.704003,44,551.82,13.123405,77.588674,2015-05-24 16:59:24,17.0,26,Taxi AC,3.0
345,13.041027,77.486843,31,237.15,13.105653,77.622532,2016-04-25 17:27:37,,7,Auto Rickshaw,
346,13.197749,80.225913,40,48.23,13.105672,80.242481,2016-05-19 07:13:11,,75,Mini bus,
347,22.73501,88.404106,8,118.2,22.684907,88.421489,2015-01-24 16:44:35,20.0,5,taxi ac,3.0
348,22.488423,88.401961,34,40.11,22.522238,88.426743,2015-09-13 00:51:13,,55,Bus,
349,13.104354,77.473976,45,39.46,13.103406,77.627137,2016-12-20 09:00:55,,32,ac bus,
350,28.69649,77.175717,36,1008.7,28.693784,77.005259,2015-03-21 00:39:50,27.0,39,taxi ac,17.0
351,12.901505,80.219584,32,370.08,13.055122,80.158485,2015-08-09 17:53:22,2.0,6,taxi ac,0.0
352,13.03439,80.218706,14,36.8,12.957707,80.19929,2015-03-03 17:32:11,,19,ac bus,
353,13.063734,77.526139,21,36.55,13.061292,77.697888,2015-07-04 03:19:00,,29,Bus,
354,28.681022,77.166839,21,506.0,28.759188,77.217397,2015-11-10 04:07:50,25.0,33,taxi non Ac,18.0
355,19.22108,72.8488,47,43.65,19.191194,72.87111,2016-02-09 14:13:50,,33,Bus,
356,13.048399,77.486757,35,440.64,13.035434,77.677745,2015-05-06 17:16:14,18.0,21,taxi ac,6.0
357,28.57659,77.119982,39,68.57,28.725367,77.080091,2015-06-11 17:16:54,,25,metro,
358,13.117164,80.208638,32,329.15,13.100248,80.204018,2016-04-04 02:54:06,,36,auto rickshaw,
359,12.886321,80.163855,36,432.48,13.148693,80.18854,2016-08-01 14:00:49,9.0,27,Taxi AC,13.0
360,12.944096,80.228199,38,449.28,12.98534,80.142084,2016-02-09 15:34:34,22.0,14,Taxi AC,13.0
361,22.451236,88.377537,42,38.63,22.593945,88.439805,2015-06-14 04:09:25,,43,mini bus,
362,12.94599,77.685974,41,25.14,12.902579,77.460133,2016-03-15 10:04:23,,59,bus,
363,28.733423,77.167179,21,43.33,28.605506,77.0248,2015-09-26 02:34:32,,1,metro,
364,28.702031,77.169561,19,40.0,28.656903,77.234595,2016-10-05 17:42:33,,26,metro,
365,25.280949,83.003887,24,51.11,25.266812,82.965698,2016-03-13 08:35:32,,13,Bus,
366,28.75094,77.102579,35,96.11,28.764325,77.159639,2015-09-22 04:51:03,,66,ac bus,
367,19.065002,72.837423,33,69.82,19.101434,72.849159,2015-09-02 21:55:29,,40,mini bus,
368,13.043931,77.467993,35,267.75,12.921516,77.690599,2015-03-16 12:41:25,,51,Auto rickshaw,
369,13.04433,77.668944,23,22.37,13.11044,77.604863,2015-04-01 00:40:31,,23,metro,
370,25.38517,82.980387,29,615.83,25.377568,82.979655,2015-02-09 12:59:09,23.0,37,Taxi Non AC,9.0
371,13.189835,80.196179,42,32.0,12.984702,80.239917,2016-11-02 08:04:08,,65,Metro,
372,19.152393,72.877791,47,43.65,19.042034,72.868021,2015-08-23 07:07:08,,25,Bus,
373,19.107178,72.844152,26,63.29,19.179849,72.852135,2016-04-07 01:07:59,,0,Ac Bus,
374,28.769722,77.057059,49,81.58,28.677579,77.062882,2016-06-01 17:37:59,,89,AC bus,
375,13.011968,80.243523,36,389.4,12.881594,80.176482,2015-12-17 22:07:57,21.0,19,Taxi non Ac,5.0
376,25.328753,83.005945,36,92.94,25.375428,82.98941,2016-03-10 08:33:37,,6,mini Bus,
377,19.210138,72.871591,33,591.07,19.010996,72.850765,2016-02-24 21:08:31,5.0,10,taxi non ac,7.0
378,13.184621,80.192556,45,34.0,12.889711,80.138075,2015-04-14 01:11:18,,50,Metro,
379,13.106182,77.552897,23,25.26,12.951341,77.578405,2016-09-18 08:32:09,,8,Bus,
380,13.121236,80.172041,49,36.67,13.025206,80.244436,2016-01-12 16:11:59,,74,metro,
381,22.4731,88.414183,24,344.3,22.667588,88.432612,2015-06-13 07:47:56,16.0,35,Taxi non ac,18.0
382,19.051733,72.849826,18,330.73,19.176064,72.847564,2015-06-24 06:57:01,8.0,10,taxi Non Ac,12.0
383,28.609615,77.073999,47,69.06,28.616539,77.086286,2016-03-25 06:52:15,,36,Mini Bus,
384,28.587239,77.183928,29,58.98,28.657562,77.031221,2015-04-28 08:06:21,,23,bus,
385,28.677651,77.018464,45,77.37,28.626503,76.984405,2016-11-06 09:06:55,,23,ac bus,
386,12.918138,80.191619,46,611.42,13.177835,80.22231,2016-03-10 22:57:29,16.0,38,taxi ac,19.0
387,12.93606,80.240263,32,40.99,13.195569,80.225247,2015-07-23 09:32:07,,56,Mini bus,
388,22.466541,88.383263,35,430.5,22.676525,88.377548,2015-03-14 11:00:51,5.0,24,taxi Non ac,0.0
389,25.387275,82.964356,19,493.0,25.315987,83.022771,2016-02-09 20:48:19,18.0,37,taxi ac,3.0
390,28.714978,77.089998,9,55.0,28.758124,77.135587,2015-04-28 23:55:14,,13,mini bus,
391,28.644102,77.226425,41,936.83,28.615548,76.967265,2015-08-12 01:18:03,25.0,25,taxi non Ac,16.0
392,12.982334,77.553143,22,149.6,12.991295,77.674323,2016-11-07 12:37:48,,9,Auto Rickshaw,
393,28.695917,77.04557,31,62.13,28.628261,77.160056,2016-03-06 21:03:30,,22,bus,
394,12.87978,77.593555,37,380.38,13.138087,77.711631,2015-02-01 18:05:54,15.0,4,taxi Non Ac,6.0
395,13.039144,77.656954,20,49.3,13.111926,77.525607,2016-05-04 14:37:47,,34,Ac Bus,
396,19.209775,72.881883,32,548.58,19.136802,72.858828,2015-02-21 23:30:58,,51,AUTO RICKSHAW,
397,13.051326,80.244821,12,76.8,12.969082,80.22831,2015-04-26 16:17:02,,22,AUTO RICKSHAW,
398,25.271598,83.022762,19,453.75,25.336375,82.998167,2015-08-08 02:01:13,3.0,25,Taxi Non AC,17.0
399,22.50288,88.394985,39,41.14,22.513513,88.40981,2016-08-06 09:30:10,,57,metro,
400,13.059926,80.213448,38,35.11,12.998376,80.1352,2015-02-27 03:40:09,,10,bus,
401,25.387148,83.011092,37,71.57,25.297129,83.01238,2015-05-21 20:22:51,,45,bus,
402,13.17363,80.205836,37,34.35,13.136572,80.148479,2015-03-04 18:18:08,,28,Bus,
403,19.093879,72.865566,12,52.0,19.103738,72.850923,2015-02-11 17:24:28,,15,mini bus,
404,25.350155,83.001208,44,1237.5,25.325591,82.99608,2015-12-18 08:04:48,12.0,55,taxi ac,17.0
405,22.462734,88.423868,31,50.1,22.644244,88.423085,2015-10-20 02:24:09,,50,mini bus,
406,19.034319,72.846565,48,818.0,19.103053,72.882209,2015-09-02 16:37:23,9.0,76,taxi Non ac,2.0
407,25.375947,82.990045,16,436.7,25.28516,83.016602,2015-09-22 00:47:45,20.0,16,Taxi AC,0.0
408,12.939736,80.166931,12,568.0,12.94474,80.184156,2016-02-25 04:58:08,,8,bus,
409,28.655756,76.971954,48,1382.7,28.589927,76.97044,2016-08-16 06:30:39,26.0,90,Taxi AC,18.0
410,12.992853,77.662449,41,32.35,13.137445,77.694787,2016-07-21 16:50:48,,47,mini Bus,
411,13.045689,77.56025,23,22.37,13.057508,77.514815,2015-05-03 04:09:51,,44,metro,
412,22.611516,88.394483,30,496.98,22.550096,88.440324,2015-08-28 00:41:39,9.0,31,Taxi AC,5.0
413,19.108709,72.84175,11,53.33,19.132898,72.877973,2015-11-26 13:15:33,,16,AC bus,
414,28.675448,77.058805,46,1166.0,28.57469,76.970038,2016-03-04 19:54:31,29.0,64,taxi ac,1.0
415,22.62494,88.403521,25,31.61,22.613888,88.437424,2015-01-24 14:41:10,,9,bus,
416,28.580037,77.148363,37,99.89,28.687638,77.124805,2015-11-26 09:12:41,,69,AC Bus,
417,19.115108,72.850216,35,76.89,19.035079,72.846378,2016-06-06 00:42:04,,69,ac bus,
418,12.979347,77.540157,35,382.51,12.99505,77.608214,2015-12-17 03:14:58,,67,Auto Rickshaw,
419,12.91599,80.171187,12,22.4,12.936365,80.146428,2015-07-24 04:41:08,,16,bus,
420,22.556799,88.41778,33,39.17,22.544912,88.391996,2015-02-16 03:17:37,,47,Bus,
421,28.587299,77.188377,40,70.11,28.591338,76.97447,2016-07-09 13:07:18,,33,metro,
422,28.618129,77.098058,25,535.73,28.7239,77.110043,2015-01-09 06:25:14,,36,auto rickshaw,
423,19.09667,72.841447,25,37.56,19.174093,72.866575,2016-08-28 13:23:55,,14,Metro,
424,28.631478,77.210165,31,56.21,28.727816,77.133543,2016-11-23 22:57:52,,36,Metro,
425,19.222137,72.843064,8,158.4,19.22238,72.836886,2016-12-27 05:27:05,3.0,15,Taxi non Ac,12.0
426,28.663372,77.014116,14,71.67,28.727534,77.058447,2015-05-03 01:23:22,,10,mini Bus,
427,22.58972,88.41398,36,58.8,22.458512,88.418103,2015-08-21 05:43:57,,62,AC bus,
428,13.11701,77.578232,18,32.3,13.044184,77.69921,2016-06-28 08:49:39,,19,Bus,
429,12.874413,77.548076,47,556.79,13.004342,77.648368,2016-12-25 04:05:00,16.0,51,Taxi Non AC,15.0
430,28.646991,77.123465,5,27.22,28.665975,77.093036,2015-09-02 04:06:40,,4,bus,
431,12.895932,80.227405,42,474.32,13.158478,80.147481,2015-09-27 06:02:45,15.0,69,taxi non Ac,4.0
432,22.565796,88.399356,17,136.0,22.509615,88.410885,2015-12-09 15:19:00,,15,Auto Rickshaw,
433,22.544457,88.434084,44,484.0,22.680608,88.422579,2015-07-20 17:40:32,,41,auto rickshaw,
434,19.248663,72.845728,25,57.74,19.08656,72.847116,2016-07-18 10:51:03,,17,mini bus,
435,13.088117,80.182463,48,26.61,12.884525,80.224764,2016-02-11 05:02:20,,60,bus,
436,25.292071,83.007281,21,71.67,25.307003,82.974756,2015-10-13 06:28:22,,37,Bus,
437,19.02382,72.866903,22,480.48,19.082945,72.876497,2016-07-06 22:43:23,14.0,14,Taxi AC,7.0
438,25.27301,83.007415,37,927.0,25.313096,82.984045,2015-05-21 13:00:55,26.0,33,Taxi AC,9.0
439,28.758269,77.111672,29,616.67,28.762799,77.150508,2015-02-04 20:05:56,29.0,30,Taxi non Ac,17.0
440,12.951899,77.567914,48,28.27,12.947539,77.563052,2015-12-12 14:20:56,,32,Bus,
441,22.663469,88.423204,43,45.16,22.519067,88.394866,2015-06-23 21:30:14,,75,ac bus,
442,22.670164,88.387345,44,41.67,22.641326,88.445486,2016-10-20 22:29:52,,83,Metro,
443,12.955379,80.211584,46,25.77,13.134276,80.248646,2016-09-26 11:57:54,,89,bus,
444,22.562737,88.4516,42,529.5,22.622815,88.378004,2015-08-16 18:18:45,19.0,47,taxi Non ac,7.0
445,12.858566,77.638485,29,27.09,12.969186,77.595695,2016-08-25 11:46:36,,14,Metro,
446,13.16871,80.151499,20,44.0,13.126215,80.213781,2015-12-27 08:26:32,,2,mini Bus,
447,19.254911,72.860996,43,54.44,19.173502,72.88069,2016-01-01 03:48:58,,16,Metro,
448,22.495995,88.440364,8,105.5,22.526345,88.382747,2015-02-27 13:41:29,3.0,12,taxi Non ac,10.0
449,22.488744,88.375568,27,33.5,22.684216,88.435018,2016-11-18 23:39:47,,14,bus,
450,25.349775,82.99088,16,57.78,25.291286,82.967579,2015-05-05 01:48:18,,27,bus,
451,22.651048,88.436798,30,385.72,22.651624,88.387802,2015-12-27 00:53:20,,4,Auto Rickshaw,
452,19.175514,72.845796,20,77.33,19.032132,72.856473,2015-08-28 19:45:43,,31,AC Bus,
453,19.19177,72.864082,38,77.37,19.169384,72.838523,2015-01-17 13:15:47,,14,Mini Bus,
454,22.701121,88.40405,32,429.0,22.458517,88.42201,2015-02-24 02:19:01,18.0,15,taxi non Ac,0.0
455,13.098147,77.478353,48,641.16,12.955626,77.589045,2015-01-24 00:30:09,,6,AUTO RICKSHAW,
456,19.146863,72.870655,30,360.0,19.127404,72.848295,2016-02-16 13:27:20,,31,Auto Rickshaw,
457,12.978863,77.532566,8,100.05,12.952189,77.534206,2015-03-20 21:52:06,22.0,7,taxi Non Ac,18.0
458,19.232339,72.873165,20,77.33,19.074893,72.871763,2015-12-27 11:29:41,,37,AC Bus,
459,13.118308,80.164407,12,22.4,13.038113,80.177786,2016-12-01 07:23:54,,17,bus,
460,13.129478,80.190719,26,267.43,13.084552,80.149954,2015-01-02 06:30:45,,33,auto rickshaw,
461,22.635824,88.39549,30,409.75,22.521393,88.438729,2016-09-22 23:24:02,29.0,17,taxi Non Ac,11.0
462,19.166159,72.858578,20,55.11,19.09481,72.846945,2015-06-28 12:06:56,,36,bus,
463,22.66351,88.399954,44,45.79,22.708941,88.435784,2016-04-11 13:24:09,,71,ac bus,
464,25.278992,82.996624,9,215.42,25.284997,82.986724,2016-10-26 05:33:56,9.0,7,taxi non ac,15.0
465,13.044023,80.252269,46,25.77,12.884469,80.160999,2015-01-13 19:42:27,,73,Bus,
466,22.53017,88.4426,11,157.85,22.493855,88.417731,2016-12-10 01:13:51,29.0,21,Taxi non Ac,5.0
467,13.127836,77.576011,16,39.95,13.076591,77.506757,2016-12-03 14:47:48,,14,Mini Bus,
468,28.580725,76.967379,21,534.0,28.756097,76.990432,2015-06-03 20:06:44,27.0,16,Taxi AC,17.0
469,19.191294,72.868525,45,56.66,19.199291,72.840393,2015-01-22 09:10:13,,13,Metro,
470,22.628647,88.439227,30,406.45,22.694682,88.428374,2015-12-08 21:09:38,5.0,11,Taxi Non AC,11.0
471,28.719728,77.18047,49,898.33,28.557091,77.074125,2016-09-11 14:53:43,,72,auto rickshaw,
472,22.503723,88.441097,10,125.0,22.482218,88.431083,2016-11-14 13:36:19,16.0,5,Taxi Non AC,8.0
473,12.948768,77.498735,41,25.14,12.879945,77.613374,2015-10-22 22:39:03,,8,Bus,
474,25.358201,83.000021,49,1261.0,25.3326,82.968163,2015-01-18 09:14:13,25.0,70,Taxi AC,18.0
475,25.383395,83.015486,18,85.0,25.334174,82.987711,2016-06-26 04:33:31,,21,mini bus,
476,28.605304,77.096887,7,179.0,28.641594,77.063076,2016-08-26 19:48:30,4.0,4,taxi ac,10.0
477,12.935545,80.167807,35,43.7,13.179864,80.226112,2015-10-01 07:00:47,,39,mini Bus,
478,19.129229,72.864449,45,933.6,19.240098,72.849846,2015-02-17 10:39:37,19.0,87,taxi ac,3.0
479,13.133558,77.667933,43,462.4,12.863169,77.502875,2016-10-24 16:37:55,28.0,43,taxi Non ac,16.0
480,19.024995,72.883017,25,432.67,19.225277,72.850719,2015-12-03 19:29:59,26.0,48,taxi Non Ac,4.0
481,22.644026,88.430092,48,592.5,22.598987,88.42631,2016-11-24 13:53:14,25.0,28,taxi non ac,8.0
482,25.296551,82.962986,37,937.0,25.259805,83.014909,2015-02-13 11:56:16,21.0,35,taxi ac,17.0
483,13.076433,80.144654,29,357.6,12.936495,80.214723,2016-05-27 16:51:02,27.0,52,taxi ac,0.0
484,28.63025,76.997269,31,765.0,28.719018,77.206948,2016-03-06 19:14:19,8.0,10,taxi ac,14.0
485,22.580279,88.436728,33,52.37,22.470568,88.433368,2016-08-01 08:51:25,,51,mini Bus,
486,12.934668,77.555731,41,33.29,12.969647,77.574868,2016-11-09 22:10:04,,80,metro,
487,13.138614,80.238602,46,503.36,12.992743,80.184321,2015-04-19 08:01:03,16.0,25,taxi Non Ac,18.0
488,13.04146,77.500256,29,30.08,13.103549,77.550497,2016-11-15 06:11:33,,31,Bus,
489,13.122941,80.227478,37,361.6,13.011729,80.237587,2015-03-01 16:11:27,14.0,13,Taxi non ac,6.0
490,22.726731,88.436821,42,660.01,22.724779,88.382564,2016-02-26 22:09:48,,79,AUTO RICKSHAW,
491,22.725981,88.398411,12,154.0,22.698282,88.384157,2015-06-19 09:13:23,22.0,6,taxi Non Ac,17.0
492,12.992434,77.611842,28,39.7,12.881343,77.575778,2016-02-18 19:29:27,,33,Mini Bus,
493,13.056228,77.633912,38,34.18,13.010305,77.524283,2016-08-06 04:20:03,,48,Metro,
494,12.846525,77.589959,19,20.4,12.888698,77.611592,2016-07-21 04:39:06,,24,Metro,
495,28.709244,77.014556,24,45.4,28.63707,77.10406,2015-09-12 10:56:18,,6,Metro,
496,22.46439,88.425242,46,735.24,22.62528,88.403162,2015-06-21 21:28:23,3.0,3,taxi ac,10.0
497,12.883469,77.633153,47,627.8,13.026727,77.56071,2015-08-14 02:42:40,,67,auto rickshaw,
498,19.028041,72.873962,10,46.67,19.060509,72.836358,2015-08-14 19:57:48,,11,Mini bus,
499,22.654494,88.377071,19,266.2,22.579047,88.444996,2016-02-10 04:30:37,28.0,18,Taxi non ac,13.0
500,12.903227,77.640859,38,415.29,13.046562,77.668578,2015-01-23 08:02:28,,7,auto rickshaw,
501,28.58815,76.987376,32,762.67,28.597943,76.977688,2015-08-12 03:33:30,2.0,58,Taxi Non AC,9.0
502,12.856582,77.572431,24,183.6,12.976821,77.644592,2016-07-02 14:52:05,,23,Auto rickshaw,
503,12.959744,80.167542,40,36.62,12.935305,80.234698,2015-07-01 17:44:32,,17,bus,
504,22.659582,88.430406,33,297.0,22.659751,88.434011,2015-11-23 19:10:13,,13,Auto rickshaw,
505,13.171996,80.191198,39,32.91,13.146075,80.203453,2015-08-15 02:21:06,,74,Metro,
506,28.586073,77.031434,24,75.33,28.601357,77.230459,2015-07-25 15:57:06,,26,ac bus,
507,12.989552,77.581406,48,35.7,13.068453,77.704894,2016-02-06 12:46:14,,60,Mini Bus,
508,19.251997,72.882209,13,58.67,19.242357,72.839457,2016-08-12 04:39:38,,21,AC bus,
509,12.922933,77.654636,39,426.22,13.017916,77.649128,2015-12-03 01:39:04,,50,Auto rickshaw,
510,13.008426,80.228236,14,172.32,12.903436,80.202658,2016-04-09 15:19:09,8.0,17,Taxi AC,9.0
